295.200 7.700 2.309 7.69 1.639 8.199
295.200 7.800 5.495 5.384 3.393 8.42
295.200 7.900 6.452 1.679 4.162 7.878
295.200 8.000 5.279 0.133 3.545 6.38
295.200 8.100 4.93 0.508 2.498 5.566
295.200 8.200 5.645 1.022 0.858 5.813
295.200 8.300 7.522 -0.425 -1.228 7.644
295.200 8.400 7.52 -3.666 -4.288 9.404
295.200 8.500 6.924 -6.646 -7.866 12.41
295.200 8.600 1.708 -12.733 -8.86 15.618
295.200 8.700 -12.651 -14.066 -6.917 20.15
295.200 8.800 -24.073 -4.008 -5.587 25.041
295.200 8.900 -20.683 6.345 -4.964 22.208
295.200 9.000 -14.913 10.746 -4.242 18.881
295.200 9.100 -7.313 14.61 -0.163 16.347
295.200 9.200 1.894 12.743 6.854 14.599
295.200 9.300 7.306 6.883 11.219 15.066
295.200 9.400 9.81 3.175 11.093 15.16
295.200 9.500 11.958 0.905 10.357 15.861
295.200 9.600 11.503 -0.43 10.553 15.635
295.200 9.700 12.088 -2.519 10.701 16.357
295.200 9.800 9.097 -7.727 7.244 13.981
295.200 9.900 2.83 -9.216 1.315 9.748
295.200 10.000 -2.194 -8.359 -2.152 8.92
295.200 10.100 -7.025 -7.221 -2.418 10.373
295.200 10.200 -11.374 -4.24 -2.142 12.336
295.200 10.300 -12.647 -0.508 -2.045 12.83
295.200 10.400 -13.226 4.11 -2.863 14.149
295.200 10.500 -8.854 10.827 -3.437 14.407
295.200 10.600 0.189 11.668 -3.511 12.189
295.200 10.700 6.268 6.178 -2.79 9.237
295.200 10.800 7.528 0.097 -0.236 7.541
295.200 10.900 6.081 -6.264 2.582 9.116
295.200 11.000 -0.872 -11.241 4.671 12.217
295.200 11.100 -10.225 -8.625 6.136 14.73
295.200 11.200 -12.884 -0.214 6.074 14.256
295.200 11.300 -9.887 4.73 4.559 11.881
295.200 11.400 -6.382 7.572 2.449 10.209
295.200 11.500 -1.324 8.163 -0.402 8.286
295.200 11.600 2.442 5.352 -3.07 6.639
295.200 11.700 2.778 1.762 -4.612 5.666
295.200 11.800 1.097 0.236 -5.602 5.713
295.200 11.900 0.102 0.493 -5.103 5.128
295.200 12.000 0.008 0.883 -3.268 3.385
295.200 12.100 0.321 1.756 -1.733 2.49
295.200 12.200 1.915 2.264 -0.274 2.984
295.200 12.300 3.504 0.645 1.324 3.81
295.200 12.400 1.688 -1.445 3.182 3.894
295.200 12.500 -1.24 -0.269 5.642 5.797
295.200 12.600 -1.703 2.921 8.51 9.171
295.200 12.700 0.182 5.17 12.087 13.162
295.200 12.800 3.171 6.59 14.211 15.996
295.200 12.900 8.619 7.504 12.107 16.661
295.200 13.000 15.274 4.377 10.255 18.92
295.200 13.100 14.97 -0.841 10.277 18.187
295.200 13.200 13.27 -2.49 12.025 18.091
295.200 13.300 10.173 -6.039 12.434 17.173
295.200 13.400 3.309 -6.129 10.855 12.908
295.200 13.500 -0.692 -2.261 9.634 9.931
295.200 13.600 -0.394 0.928 7.765 7.842
295.200 13.700 0.969 1.735 6.193 6.516
295.200 13.800 2.224 1.733 4.297 5.15
295.200 13.900 3.615 1.464 2.258 4.515
295.200 14.000 4.68 0.757 1.034 4.859
295.200 14.100 5.813 0.054 0.702 5.861
295.200 14.200 6.643 -2.469 1.138 7.183
295.200 14.300 4.273 -4.717 2.373 6.798
295.200 14.400 1.756 -5.053 3.947 6.654
295.200 14.500 -1.137 -5.006 4.235 6.661
295.200 14.600 -4.278 -3.098 3.488 6.337
295.200 14.700 -4.95 0.582 2.134 5.429
295.200 14.800 -2.699 2.647 -0.005 3.787
295.200 14.900 -0.582 2.178 -1.632 2.787
295.200 15.000 -0.088 1.178 -1.57 1.968
295.300 0.000 -0.622 -0.521 2.896 3.013
295.300 0.100 -1.304 -0.172 3.451 3.7
295.300 0.200 -0.574 0.425 2.942 3.031
295.300 0.300 0.527 -0.157 1.685 1.782
295.300 0.400 0.355 -1.203 0.417 1.354
295.300 0.500 -0.91 -1.227 -0.673 1.716
295.300 0.600 -1.898 -0.066 -1.646 2.56
295.300 0.700 -2.061 1.212 -2.587 3.574
295.300 0.800 -1.902 2.366 -3.104 4.397
295.300 0.900 -1.253 3.182 -1.764 3.891
295.300 1.000 -0.652 3.17 1.151 3.445
295.300 1.100 0.167 2.75 4.64 5.397
295.300 1.200 0.778 1.088 8.313 8.427
295.300 1.300 0.805 -0.368 11.671 11.72
295.300 1.400 1.85 -2.249 14.179 14.482
295.300 1.500 1.823 -4.908 14.74 15.646
295.300 1.600 0.252 -6.776 12.277 14.027
295.300 1.700 -2.208 -6.873 7.808 10.636
295.300 1.800 -3.769 -5.075 2.773 6.913
295.300 1.900 -4.109 -3.445 -2.658 6.013
295.300 2.000 -3.576 -1.182 -7.327 8.275
295.300 2.100 0.031 0.59 -9.595 9.637
295.300 2.200 3.987 -1.554 -10.655 11.491
295.300 2.300 2.07 -5.73 -11.421 12.946
295.300 2.400 -3.377 -5.668 -11.956 13.658
