2	-21	0.61777	-1.82662	-2.35225	5.00768
2	-20	1.0488	-4.46429	2.48305	7.70739
2	-19	6.90137	-1.48469	25.69347	33.34545
2	-18	-15.30117	-6.99368	31.48597	51.47589
2	-17	-0.359	12.0994	9.18628	18.9552
2	-16	-3.48899	-5.03866	-0.6251	11.92061
2	-15	-7.79748	4.49375	-2.5359	11.96201
2	-14	0.10042	0.04194	0.02693	2.17323
2	-13	-1.39675	1.08503	0.88521	2.65091
2	-12	-1.21315	0.7719	0.40224	2.04534
2	-11	0.71826	-0.19035	-1.34722	2.82253
2	-10	-2.56652	1.09689	0.7705	5.48585
2	-9	-0.62489	-0.50802	-1.14109	5.85171
2	-8	0.70872	2.47881	1.4019	4.82018
2	-7	3.26716	-0.61959	0.09343	4.60238
2	-6	0.6717	-1.70895	-2.04012	3.41479
2	-5	-1.09555	-0.73528	1.18914	2.23764
2	-4	0.47676	0.83761	0.18687	2.11197
2	-3	-0.80531	1.07243	1.03384	2.42839
2	-2	1.74431	-0.48761	2.37536	3.91325
2	-1	-3.31364	-1.15134	-0.04191	5.18081
2	0	-2.7234	2.8327	1.6569	5.1986
2	1	2.86488	4.40527	-1.92706	8.7375
2	2	4.0862	-1.3738	0.59727	7.65807
2	3	4.35393	-0.7937	-0.99519	8.6074
2	4	8.89219	5.52901	0.77446	16.61364
2	5	1.90732	-8.15189	1.5012	10.48717
2	6	-4.19501	-2.2654	-0.151	6.17571
2	7	-1.18591	1.16925	-0.92354	2.81645
2	8	-0.55972	3.02348	-1.8469	5.03749
2	9	4.5761	-3.06875	-1.72791	10.33776
2	10	-1.60086	1.04605	0.65263	3.6271
2	11	-3.51573	-2.39814	-0.00142	5.70138
2	12	-0.57471	2.83383	-0.67606	4.2503
2	13	-0.50549	0.32639	0.07926	1.03662
2	14	1.13768	0.15893	1.96026	3.64142
2	15	-0.03941	-0.89181	1.28858	3.36618
2	16	-1.77836	0.54318	-0.49714	3.07347
2	17	0.46868	-0.37446	0.13423	1.02277
2	18	-0.17031	-0.29699	-0.55056	0.77677
2	19	0.26826	1.60101	-0.88094	2.34663
2	20	1.94897	-1.12582	-0.81759	3.87633
2	21	-1.15649	0.65749	-0.45986	2.01262
2	22	1.33637	1.59733	-1.60155	3.04395
2	23	3.39331	-1.75191	0.26719	5.04295
2	24	-0.86797	-0.78945	-0.12749	1.66679
2	25	-1.17688	-0.83078	-1.47753	2.64687
2	26	-0.58947	0.41979	-0.44725	1.04975
2	27	-0.22824	0.01186	-0.08249	0.33304
2	28	-0.20751	0.11308	-0.33082	0.46815
2	29	0.48176	0.47679	-0.04541	0.89063
2	30	0.18244	-0.16491	-0.44142	0.68817
2	31	-0.04774	0.26312	-0.27748	0.45019
2	32	1.31695	-0.84832	-0.20006	2.07563
2	33	-2.88488	-1.38753	1.10988	4.18331
2	34	-0.34002	1.58078	0.2811	1.78453
2	35	-0.07045	0.36135	0.04139	0.37383
2	36	-0.03858	0.20547	0.01389	0.21227
2	37	-0.0358	0.18716	-0.00842	0.20125
2	38	0.01255	0.27096	0.29503	0.50209
2	39	-0.03129	-0.04688	0.16895	0.27891
2	40	-0.01861	0.00901	0.01252	0.03436
2	41	0.22834	0.33357	-0.15272	0.5272
2	42	0.2523	-0.38231	-0.1972	0.732
2	43	-0.24229	0.44989	-0.39767	0.88311
2	44	1.35695	-0.36029	-0.40319	1.83429
2	45	-0.32432	-1.46843	-0.71613	1.95647
2	46	-0.34156	0.902	-0.43962	1.41455
2	47	0.38951	0.08669	0.54597	0.88519
2	48	-0.05013	0.02757	0.02424	0.11547
2	49	-0.17831	0.084	-0.19453	0.32668
2	50	0.17361	0.19818	-0.15064	0.36278
2	51	-0.01006	0.12042	-0.00851	0.1336
2	52	0.40308	0.60273	-0.20121	0.85222
2	53	0.77212	-0.40952	0.28998	1.12267
2	54	0.08962	-0.39387	0.17981	0.46816
2	55	0.0627	-0.29912	-0.15853	0.35768
2	56	0.02738	-0.10039	-0.10294	0.16275
2	57	-3.00E-05	-0.06653	0.04616	0.08271
2	58	-0.00972	-0.05704	0.04065	0.07197
2	59	-0.0742	0.03626	-0.03144	0.12092
2	60	0.25875	0.104	-1.213	1.40462
2	61	-0.07921	-0.51534	-0.49205	0.76492
2	62	-0.0421	-0.15248	-0.05595	0.17731
2	63	-0.03382	-0.07074	0.03338	0.09408
2	64	-0.06663	-0.12977	-0.07386	0.16424
2	65	-0.17521	-0.25852	-0.2625	0.41216
2	66	-0.30078	-0.05324	-0.48509	0.59044
2	67	-0.10197	0.07547	-0.14521	0.19726
2	68	-0.05251	-0.04096	-0.06754	0.09564
2	69	-0.05746	-0.06629	-0.11815	0.14747
2	70	-0.05336	-0.08277	-0.1605	0.18905
2	71	-0.06766	-0.02056	-0.18907	0.20276
2	72	-0.04665	0.02015	-0.16182	0.1701
2	73	0.01029	0.11744	-0.27561	0.31204
2	74	0.26341	-0.00258	-0.12526	0.36758
2	75	0.32405	-0.42155	0.39114	0.70275
2	76	-0.04257	-0.59372	0.36392	0.78432
2	77	0.37917	0.54634	-0.15924	0.86739
2	78	0.43848	-0.77432	-0.56941	1.21779
2	79	-1.66464	-1.34973	-0.8841	2.46648
2	80	-1.57256	0.91152	-0.83135	2.11143
2	81	-0.16443	0.22188	-0.29874	0.41158
2	82	-0.05461	-0.02834	-0.22713	0.24088
2	83	-0.07998	-0.1061	-0.26687	0.29821
